[2026-04-16 17:12:24,385] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[2026-04-16 17:16:56,305] 49 root - INFO - Exited the save_object method of MainUtils class
[2026-04-16 17:16:56,307] 122 root - INFO - Model trainer artifact: ModelTrainerArtifact(trained_model_file_path='artifacts\\04_16_2026_17_12_20\\model_trainer\\trained_model\\model.pkl', train_metric_artifact=ClassificationMetricArtifact(f1_score=0.9910259025086682, precision_score=0.9898146261967814, recall_score=0.9922401470287932), test_metric_artifact=ClassificationMetricArtifact(f1_score=0.9771653543307086, precision_score=0.96953125, recall_score=0.984920634920635))
[2026-04-16 17:16:56,674] 1025 httpx - INFO - HTTP Request: POST https://huggingface.co/api/repos/create "HTTP/1.1 409 Conflict"
[2026-04-16 17:16:56,914] 1025 httpx - INFO - HTTP Request: POST https://huggingface.co/api/models/Fyiras/network-security-model/preupload/main "HTTP/1.1 200 OK"
[2026-04-16 17:16:57,537] 1025 httpx - INFO - HTTP Request: POST https://huggingface.co/Fyiras/network-security-model.git/info/lfs/objects/batch "HTTP/1.1 200 OK"
[2026-04-16 17:16:57,846] 1025 httpx - INFO - HTTP Request: GET https://huggingface.co/api/models/Fyiras/network-security-model/xet-write-token/main "HTTP/1.1 200 OK"
[2026-04-16 17:17:22,574] 1025 httpx - INFO - HTTP Request: POST https://huggingface.co/api/models/Fyiras/network-security-model/commit/main "HTTP/1.1 200 OK"
[2026-04-16 17:17:22,777] 1025 httpx - INFO - HTTP Request: POST https://huggingface.co/api/models/Fyiras/network-security-model/preupload/main "HTTP/1.1 200 OK"
[2026-04-16 17:17:22,964] 1025 httpx - INFO - HTTP Request: POST https://huggingface.co/Fyiras/network-security-model.git/info/lfs/objects/batch "HTTP/1.1 200 OK"
[2026-04-16 17:17:25,427] 1025 httpx - INFO - HTTP Request: POST https://huggingface.co/api/models/Fyiras/network-security-model/commit/main "HTTP/1.1 200 OK"
[2026-04-16 17:17:25,683] 1025 httpx - INFO - HTTP Request: GET https://huggingface.co/api/models/Fyiras/network-security-model/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
[2026-04-16 17:17:26,184] 1025 httpx - INFO - HTTP Request: GET https://huggingface.co/api/models/Fyiras/network-security-model/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
[2026-04-16 17:17:26,416] 1025 httpx - INFO - HTTP Request: HEAD https://huggingface.co/Fyiras/network-security-model/resolve/main/model_20260416_171656.pkl "HTTP/1.1 302 Found"
[2026-04-16 17:17:26,611] 1025 httpx - INFO - HTTP Request: GET https://huggingface.co/api/models/Fyiras/network-security-model/xet-read-token/3dde674c3556a55bde16260ad7286c5f34e9fe24 "HTTP/1.1 200 OK"
[2026-04-16 17:17:41,182] 1025 httpx - INFO - HTTP Request: HEAD https://huggingface.co/Fyiras/network-security-model/resolve/main/preprocessor_20260416_171722.pkl "HTTP/1.1 302 Found"
